time,gps_lat_upper,gps_lon_upper,gps_alt_upper,t_u_upper,rh_u_upper,station_id_upper,site,position_upper,resolution,season,gps_lat_lower,gps_lon_lower,gps_alt_lower,t_u_lower,rh_u_lower,station_id_lower,position_lower,elev_upper_fixed,elev_lower_fixed,elev_diff_m,gradient_per100m
2021-07-01,67.000566,-47.031696,1837.52,-2.5916,87.6052,KAN_U,KAN,U,month,JJA,67.094138,-49.962234,640.83,3.7229,,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5398715833212214
2021-09-01,67.000589,-47.031899,1839.01,-16.4614,81.9104,KAN_U,KAN,U,month,SON,67.094089,-49.962731,637.34,-6.6846,76.3713,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8358882723596353
2021-10-01,67.000595,-47.031993,1838.76,-17.6928,80.1513,KAN_U,KAN,U,month,SON,67.094077,-49.962846,637.26,-6.6684,70.9609,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.9425544830416456
2021-11-01,,,,-20.9179,89.903,KAN_U,KAN,U,month,SON,,,,-11.3565,77.7655,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8174721920607371
2021-12-01,,,,-20.7265,77.6141,KAN_U,KAN,U,month,DJF,,,,-8.65,59.6503,KAN_L,L,1840.61,670.98,1169.6299999999999,-1.0325060061728926
2022-01-01,,,,-23.139,80.1756,KAN_U,KAN,U,month,DJF,,,,-14.2684,68.9698,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7584107794772706
2022-02-01,,,,-26.06,76.0865,KAN_U,KAN,U,month,DJF,,,,-20.4556,67.0322,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.47916007626343365
2022-03-01,,,,-24.0093,74.2215,KAN_U,KAN,U,month,MAM,,,,-14.8165,58.0648,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.785957952514898
2022-04-01,,,,-14.0254,79.4845,KAN_U,KAN,U,month,MAM,67.093967,-49.963743,638.2,-6.8823,73.3973,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6107144994570932
2022-05-01,,,,-13.2098,73.9882,KAN_U,KAN,U,month,MAM,67.09395,-49.963883,638.83,-4.799,70.7661,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7190992023118421
2022-06-01,,,,-6.9736,80.6888,KAN_U,KAN,U,month,JJA,67.093925,-49.964107,638.38,0.8269,77.3475,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6669203081316315
2022-07-01,,,,-1.72,84.9011,KAN_U,KAN,U,month,JJA,67.093883,-49.964451,637.02,3.7878,80.2723,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.4709010541795269
2022-08-01,,,,-4.0634,87.4895,KAN_U,KAN,U,month,JJA,67.093846,-49.964707,634.86,2.8319,83.5924,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5895283123722888
2022-09-01,,,,-3.1165,92.3362,KAN_U,KAN,U,month,SON,67.093802,-49.964979,632.27,3.0704,86.4119,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5289621504236383
2022-10-01,,,,-13.7943,86.9953,KAN_U,KAN,U,month,SON,67.09378,-49.965136,632.75,-4.2862,81.9423,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8129151954036746
2022-11-01,,,,-17.9519,81.2939,KAN_U,KAN,U,month,SON,67.093762,-49.965299,631.57,-11.1172,75.9732,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5843471867171669
2022-12-01,,,,-24.1436,77.6832,KAN_U,KAN,U,month,DJF,67.093745,-49.965461,632.24,-11.8282,66.8798,KAN_L,L,1840.61,670.98,1169.6299999999999,-1.0529312688628027
2023-01-01,,,,-29.3446,77.1539,KAN_U,KAN,U,month,DJF,67.093719,-49.965615,629.51,-18.8624,75.2795,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8961979429392201
2023-02-01,,,,-26.4398,78.5369,KAN_U,KAN,U,month,DJF,67.093697,-49.965756,630.69,-18.323,70.4227,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6939630481434301
2023-03-01,,,,-23.3454,72.6463,KAN_U,KAN,U,month,MAM,67.09368,-49.965925,630.71,-11.8459,66.7785,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.983174166189308
2023-04-01,,,,-14.7713,75.5804,KAN_U,KAN,U,month,MAM,67.093664,-49.966114,633.76,-7.1847,72.9894,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6486324735172663
2023-05-01,,,,-10.9873,78.8744,KAN_U,KAN,U,month,MAM,67.093645,-49.966274,634.49,-3.0824,80.2218,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6758462077751084
2023-06-01,67.000733,-47.034043,1835.15,-6.0762,88.3295,KAN_U,KAN,U,month,JJA,67.093626,-49.96649,634.94,0.0573,84.588,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5243966040542736
2023-07-01,67.000748,-47.034131,1837.51,-0.4521,93.187,KAN_U,KAN,U,month,JJA,67.093578,-49.966862,632.95,4.1583,86.0315,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.3941759359797543
2023-08-01,67.000753,-47.034253,1836.84,-2.5823,91.5489,KAN_U,KAN,U,month,JJA,67.097046,-49.956007,648.53,3.5827,81.801,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5270897634294607
2023-09-01,67.000761,-47.034375,1833.89,-12.2045,91.7221,KAN_U,KAN,U,month,SON,67.105037,-49.930728,684.45,-3.5748,81.4169,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7378145225413165
2023-10-01,67.000766,-47.034451,1832.32,-15.1169,92.6599,KAN_U,KAN,U,month,SON,67.10503,-49.930863,685.78,-8.107,76.2768,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5993262826705882
2023-11-01,,,,-16.7687,90.0552,KAN_U,KAN,U,month,SON,67.105021,-49.931001,684.33,-8.2235,67.5471,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7305900156459736
2023-12-01,,,,-24.6483,83.6148,KAN_U,KAN,U,month,DJF,67.10501,-49.931151,683.84,-15.3211,67.8316,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7974487658490292
2024-01-01,,,,-24.6478,93.0751,KAN_U,KAN,U,month,DJF,67.105003,-49.931275,684.48,-17.13,73.8272,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6427502714533658
2024-02-01,,,,-26.6119,86.6366,KAN_U,KAN,U,month,DJF,67.104989,-49.93145,686.73,-19.1387,65.7574,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6389370997665929
2024-03-01,,,,-20.4426,82.9547,KAN_U,KAN,U,month,MAM,67.104967,-49.931599,686.71,-14.0123,67.588,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5497721501671469
2024-04-01,67.00078,-47.035107,1832.24,-14.8433,84.8495,KAN_U,KAN,U,month,MAM,67.104946,-49.931805,686.86,-6.5555,76.1642,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7085830561801595
2024-05-01,67.000785,-47.035197,1833.24,-15.8136,82.0517,KAN_U,KAN,U,month,MAM,67.104932,-49.931954,686.76,-7.3325,77.3829,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7251096500602755
2024-06-01,67.000774,-47.035359,1849.07,-4.7306,85.7067,KAN_U,KAN,U,month,JJA,67.104912,-49.932195,687.44,1.5393,83.2389,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5360584116344486
2024-07-01,67.000777,-47.03546,1848.59,-3.5888,87.8558,KAN_U,KAN,U,month,JJA,67.104882,-49.932486,686.35,2.2985,85.6486,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5033472123663039
2024-08-01,67.000778,-47.035565,1847.82,-5.2916,89.6018,KAN_U,KAN,U,month,JJA,67.104848,-49.93276,685.36,1.3642,86.4328,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5690517514085651
2024-09-01,67.000783,-47.03567,1848.38,-8.6944,89.8411,KAN_U,KAN,U,month,SON,67.104816,-49.933013,686.38,-0.1427,82.4408,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7311457469456154
2024-10-01,67.000791,-47.035773,1848.48,-19.4439,79.1631,KAN_U,KAN,U,month,SON,67.1048,-49.933234,687.08,-7.352,72.8979,KAN_L,L,1840.61,670.98,1169.6299999999999,-1.0338226618674282
2024-11-01,67.0008,-47.035887,1847.85,-22.1383,80.5694,KAN_U,KAN,U,month,SON,67.104792,-49.933418,686.58,-12.7863,74.184,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7995690944999702
2024-12-01,67.000802,-47.035991,1846.27,-29.6611,80.1897,KAN_U,KAN,U,month,DJF,67.104775,-49.9336,685.57,-18.1344,70.8457,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.9854996879355012
2025-01-01,67.000803,-47.036097,1846.53,-25.5796,78.6818,KAN_U,KAN,U,month,DJF,67.104757,-49.933788,685.22,-15.3915,67.9273,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8710532390585057
2025-02-01,67.000805,-47.0362,1847.17,-24.5952,75.7455,KAN_U,KAN,U,month,DJF,67.104738,-49.933972,684.99,-15.0404,64.7942,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8169079110487932
2025-03-01,67.000805,-47.036302,1847.75,-21.2688,80.1196,KAN_U,KAN,U,month,MAM,67.104719,-49.934159,685.56,-13.3191,71.0056,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6796764788864854
2025-04-01,67.000804,-47.036405,1846.71,-15.7878,77.5656,KAN_U,KAN,U,month,MAM,67.104697,-49.934358,685.02,-8.1961,71.9849,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6490685088446776
2025-05-01,67.00081,-47.036506,1846.0,-10.3814,80.0338,KAN_U,KAN,U,month,MAM,67.104682,-49.934551,684.97,-3.1326,74.2784,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.6197515453604986
2025-06-01,67.000815,-47.036607,1845.37,-3.8852,84.0295,KAN_U,KAN,U,month,JJA,67.104652,-49.934889,684.36,2.1943,81.4896,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.5197797594110959
2025-07-01,67.00082,-47.036708,1845.35,-0.5371,91.2765,KAN_U,KAN,U,month,JJA,67.104621,-49.935226,684.04,3.4699,82.8482,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.34258697194839394
2025-08-01,67.000821,-47.036814,1845.43,-3.0835,92.1387,KAN_U,KAN,U,month,JJA,67.104593,-49.935493,683.94,1.6844,86.7495,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.4076417328556894
2025-09-01,67.000824,-47.036926,1845.4,-9.3352,87.3325,KAN_U,KAN,U,month,SON,67.104569,-49.935673,683.44,-0.3094,78.876,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.7716799329702557
2025-10-01,67.000828,-47.037037,1844.36,-14.9799,92.0952,KAN_U,KAN,U,month,SON,67.104556,-49.935849,682.26,-4.8407,80.9586,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8668724297427393
2025-11-01,67.000834,-47.037139,1843.61,-15.4548,84.2609,KAN_U,KAN,U,month,SON,67.104547,-49.936003,681.9,-5.1845,70.6418,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.8780811025708987
2025-12-01,67.000839,-47.037244,1843.88,-20.7688,84.5535,KAN_U,KAN,U,month,DJF,67.104526,-49.936225,680.43,-8.8787,65.5085,KAN_L,L,1840.61,670.98,1169.6299999999999,-1.0165693424416267
2026-01-01,67.000841,-47.037349,1844.06,-18.036,82.9721,KAN_U,KAN,U,month,DJF,67.104512,-49.936395,681.97,-5.8361,58.0865,KAN_L,L,1840.61,670.98,1169.6299999999999,-1.0430563511537838
2026-02-01,67.000843,-47.037454,1844.43,-28.1945,83.8582,KAN_U,KAN,U,month,DJF,67.104486,-49.936645,683.39,-17.2753,64.6323,KAN_L,L,1840.61,670.98,1169.6299999999999,-0.9335601856997513
2026-03-01,67.000844,-47.037558,1844.4,-30.4847,83.4779,KAN_U,KAN,U,month,MAM,67.104473,-49.936774,683.39,-18.2469,65.2804,KAN_L,L,1840.61,670.98,1169.6299999999999,-1.0462966921163104
2012-08-01,79.834304,-25.168244,867.71,-0.6381,83.2046,KPC_U,KPC,U,month,JJA,79.91092,-24.084309,373.09,2.2937,76.145,KPC_L,L,866.415,365.81,500.60499999999996,-0.5856513618521589
2012-09-01,79.834307,-25.168194,866.38,-9.2306,85.381,KPC_U,KPC,U,month,SON,79.910917,-24.084264,372.11,-6.0099,79.67,KPC_L,L,866.415,365.81,500.60499999999996,-0.64336153254562
2012-10-01,79.834313,-25.168155,865.18,-19.2125,73.1517,KPC_U,KPC,U,month,SON,79.910918,-24.084235,370.48,-15.2699,65.1126,KPC_L,L,866.415,365.81,500.60499999999996,-0.7875670438769088
2012-11-01,79.834332,-25.168077,868.0,-25.5948,69.483,KPC_U,KPC,U,month,SON,79.910917,-24.084252,372.57,-20.6334,62.6748,KPC_L,L,866.415,365.81,500.60499999999996,-0.9910807922413876
2012-12-01,79.834317,-25.168083,862.39,-26.7479,68.4925,KPC_U,KPC,U,month,DJF,79.910904,-24.084203,369.04,-22.8763,63.0883,KPC_L,L,866.415,365.81,500.60499999999996,-0.7733842051118149
2013-01-01,79.834333,-25.168021,864.04,-25.2477,74.4425,KPC_U,KPC,U,month,DJF,79.91092,-24.08413,371.29,-21.4611,70.0398,KPC_L,L,866.415,365.81,500.60499999999996,-0.7564047502521949
2013-02-01,79.83435,-25.168025,869.4,-32.3076,58.6407,KPC_U,KPC,U,month,DJF,79.910926,-24.084155,375.38,-28.9574,51.7519,KPC_L,L,866.415,365.81,500.60499999999996,-0.6692302314199821
2013-03-01,79.83434,-25.167936,868.1,-27.4368,63.4664,KPC_U,KPC,U,month,MAM,79.910913,-24.084114,373.87,-23.4157,55.6798,KPC_L,L,866.415,365.81,500.60499999999996,-0.8032480698354991
2013-04-01,79.83435,-25.167881,865.91,-23.4524,62.7546,KPC_U,KPC,U,month,MAM,79.910917,-24.08409,372.36,-19.2029,57.2335,KPC_L,L,866.415,365.81,500.60499999999996,-0.8488728638347603
2013-05-01,79.834356,-25.167842,867.46,-14.5084,69.0365,KPC_U,KPC,U,month,MAM,79.910918,-24.084065,373.24,-10.7291,66.1941,KPC_L,L,866.415,365.81,500.60499999999996,-0.7549465147171921
2013-06-01,79.834366,-25.167795,867.97,-2.4494,72.9245,KPC_U,KPC,U,month,JJA,79.910919,-24.084039,374.06,0.706,69.5177,KPC_L,L,866.415,365.81,500.60499999999996,-0.6303173160475825
2013-07-01,79.834375,-25.167725,868.16,0.0581,78.4333,KPC_U,KPC,U,month,JJA,79.910917,-24.083961,372.81,2.9363,72.2697,KPC_L,L,866.415,365.81,500.60499999999996,-0.5749443173759752
2013-08-01,79.834379,-25.167676,867.59,-4.5958,78.4928,KPC_U,KPC,U,month,JJA,79.910912,-24.083885,372.11,-0.7979,72.1499,KPC_L,L,866.415,365.81,500.60499999999996,-0.758662018957062
2013-09-01,79.834385,-25.167625,866.91,-10.2832,82.7225,KPC_U,KPC,U,month,SON,79.910911,-24.08386,371.08,-6.1991,76.5216,KPC_L,L,866.415,365.81,500.60499999999996,-0.8158328422608647
2013-10-01,79.834394,-25.167571,865.99,-21.8057,72.3286,KPC_U,KPC,U,month,SON,79.91091,-24.083831,369.38,-17.0425,65.3712,KPC_L,L,866.415,365.81,500.60499999999996,-0.9514886986746041
2013-11-01,79.834404,-25.167592,865.99,-27.8979,67.2911,KPC_U,KPC,U,month,SON,79.91091,-24.08386,370.9,-23.0375,59.6848,KPC_L,L,866.415,365.81,500.60499999999996,-0.97090520470231
2013-12-01,79.834399,-25.167511,865.07,-27.2969,72.2797,KPC_U,KPC,U,month,DJF,79.910905,-24.083706,367.87,-23.0866,65.9383,KPC_L,L,866.415,365.81,500.60499999999996,-0.8410423387700884
2014-01-01,79.834415,-25.167485,864.73,-26.4765,63.436,KPC_U,KPC,U,month,DJF,79.910922,-24.083747,370.38,-22.7639,57.1268,KPC_L,L,866.415,365.81,500.60499999999996,-0.7416226366097026
2014-02-01,79.834414,-25.167471,868.32,-26.0175,68.8927,KPC_U,KPC,U,month,DJF,79.910915,-24.083804,373.39,-22.6629,64.6776,KPC_L,L,866.415,365.81,500.60499999999996,-0.6701091679068324
2014-03-01,79.834418,-25.167372,867.23,-27.5241,68.2066,KPC_U,KPC,U,month,MAM,79.910905,-24.083711,374.25,-24.0541,61.028,KPC_L,L,866.415,365.81,500.60499999999996,-0.6931612748574231
2014-04-01,79.834428,-25.167308,864.95,-24.2096,58.3091,KPC_U,KPC,U,month,MAM,79.91091,-24.083684,370.66,-19.5351,52.0655,KPC_L,L,866.415,365.81,500.60499999999996,-0.933770138132859
2014-05-01,79.834436,-25.167272,867.03,-13.0806,65.1581,KPC_U,KPC,U,month,MAM,79.910914,-24.083664,372.51,-9.4426,64.444,KPC_L,L,866.415,365.81,500.60499999999996,-0.7267206679917301
2014-06-01,79.834446,-25.167221,867.27,-2.6344,74.0657,KPC_U,KPC,U,month,JJA,79.910915,-24.083639,373.3,0.0946,69.8448,KPC_L,L,866.415,365.81,500.60499999999996,-0.5451403801400305
2014-07-01,79.834462,-25.167174,867.77,0.4388,79.5457,KPC_U,KPC,U,month,JJA,79.910911,-24.0836,372.85,2.9121,74.1845,KPC_L,L,866.415,365.81,500.60499999999996,-0.49406218475644476
2014-08-01,79.834468,-25.167129,865.36,-2.0959,78.5015,KPC_U,KPC,U,month,JJA,79.910904,-24.083536,371.32,1.4247,71.737,KPC_L,L,866.415,365.81,500.60499999999996,-0.703269044456208
2014-09-01,79.834468,-25.167088,863.66,-13.9465,72.364,KPC_U,KPC,U,month,SON,79.910903,-24.083498,369.72,-9.1821,66.5675,KPC_L,L,866.415,365.81,500.60499999999996,-0.9517284086255632
2014-10-01,79.834472,-25.167041,862.45,-18.2643,74.4438,KPC_U,KPC,U,month,SON,79.910902,-24.083471,368.48,-15.0237,70.886,KPC_L,L,866.415,365.81,500.60499999999996,-0.6473367225656953
2014-11-01,79.834477,-25.167051,861.06,-24.9803,66.3397,KPC_U,KPC,U,month,SON,79.910895,-24.083472,368.81,-21.6405,59.9954,KPC_L,L,866.415,365.81,500.60499999999996,-0.6671527451783343
2014-12-01,79.83447,-25.167077,863.79,-28.5895,72.0101,KPC_U,KPC,U,month,DJF,79.910904,-24.083404,370.4,-23.7839,67.2315,KPC_L,L,866.415,365.81,500.60499999999996,-0.9599584502751675
2015-01-01,79.834503,-25.167004,869.35,-26.1317,65.1816,KPC_U,KPC,U,month,DJF,79.910902,-24.08342,374.31,-22.232,58.9182,KPC_L,L,866.415,365.81,500.60499999999996,-0.7789974131301125
2015-02-01,79.834473,-25.166959,870.3,-31.7871,60.4363,KPC_U,KPC,U,month,DJF,79.910899,-24.083329,370.68,-27.4241,56.2013,KPC_L,L,866.415,365.81,500.60499999999996,-0.8715454300296641
2015-03-01,79.834493,-25.166945,863.9,-27.0674,65.7897,KPC_U,KPC,U,month,MAM,79.910896,-24.083322,368.41,-24.3941,59.1029,KPC_L,L,866.415,365.81,500.60499999999996,-0.5340138432496674
2015-04-01,79.834493,-25.166907,865.05,-22.6277,62.9136,KPC_U,KPC,U,month,MAM,79.910902,-24.083329,369.68,-18.6444,57.9267,KPC_L,L,866.415,365.81,500.60499999999996,-0.79569720638028
2015-05-01,79.834503,-25.166908,867.2,-14.9702,62.7425,KPC_U,KPC,U,month,MAM,79.910906,-24.083312,371.54,-13.9684,64.6837,KPC_L,L,866.415,365.81,500.60499999999996,-0.20011785739255492
2015-06-01,79.83452,-25.166865,867.39,-2.3659,70.5411,KPC_U,KPC,U,month,JJA,79.910907,-24.083291,372.13,0.9808,67.2863,KPC_L,L,866.415,365.81,500.60499999999996,-0.6685310773963504
2015-07-01,79.834534,-25.16661,866.98,1.6647,76.8296,KPC_U,KPC,U,month,JJA,79.910901,-24.083213,371.75,4.101,68.9462,KPC_L,L,866.415,365.81,500.60499999999996,-0.48667112793519846
2015-08-01,79.834545,-25.166571,864.43,-3.0096,77.7507,KPC_U,KPC,U,month,JJA,79.910895,-24.08316,368.95,0.7342,72.9205,KPC_L,L,866.415,365.81,500.60499999999996,-0.7478550953346451
2015-09-01,79.83455,-25.166505,862.87,-12.3663,69.7307,KPC_U,KPC,U,month,SON,79.910894,-24.083131,367.75,-8.1151,64.2106,KPC_L,L,866.415,365.81,500.60499999999996,-0.8492124529319526
2015-10-01,79.834555,-25.166461,862.09,-19.609,66.8051,KPC_U,KPC,U,month,SON,79.910894,-24.083101,367.6,-15.4133,62.3507,KPC_L,L,866.415,365.81,500.60499999999996,-0.8381258677000835
2015-11-01,79.834552,-25.166384,860.85,-24.57,62.8928,KPC_U,KPC,U,month,SON,79.910879,-24.083045,367.29,-21.5101,57.2852,KPC_L,L,866.415,365.81,500.60499999999996,-0.6112403991170682
2015-12-01,79.834579,-25.16634,862.52,-28.3546,63.4897,KPC_U,KPC,U,month,DJF,79.910892,-24.083015,363.49,-24.4994,59.3625,KPC_L,L,866.415,365.81,500.60499999999996,-0.7701081691153705
2016-01-01,79.834569,-25.166327,866.58,-24.2329,66.0513,KPC_U,KPC,U,month,DJF,79.910901,-24.08305,371.44,-21.7541,61.2282,KPC_L,L,866.415,365.81,500.60499999999996,-0.4951608553650083
2016-02-01,79.834586,-25.166208,872.81,-27.8991,64.3055,KPC_U,KPC,U,month,DJF,79.910906,-24.082955,370.72,-23.249,56.1586,KPC_L,L,866.415,365.81,500.60499999999996,-0.9288960357966866
2016-03-01,79.834591,-25.166241,862.17,-28.8852,61.8578,KPC_U,KPC,U,month,MAM,79.910903,-24.082957,367.3,-23.7568,56.1773,KPC_L,L,866.415,365.81,500.60499999999996,-1.02444042708323
2016-04-01,79.83459,-25.16615,865.39,-20.506,60.9231,KPC_U,KPC,U,month,MAM,79.910896,-24.082978,368.65,-19.8671,57.0141,KPC_L,L,866.415,365.81,500.60499999999996,-0.12762557305660144
2016-05-01,79.834603,-25.166181,868.41,-12.8871,69.1066,KPC_U,KPC,U,month,MAM,79.910895,-24.082954,369.14,-9.6071,68.6769,KPC_L,L,866.415,365.81,500.60499999999996,-0.6552071992888604
2016-06-01,79.834605,-25.166153,869.85,-1.3417,71.2981,KPC_U,KPC,U,month,JJA,79.910896,-24.082935,370.23,1.6786,66.6665,KPC_L,L,866.415,365.81,500.60499999999996,-0.6033299707354102
2016-07-01,79.83462,-25.166054,865.38,1.5425,75.4593,KPC_U,KPC,U,month,JJA,79.910894,-24.082862,368.47,4.245,67.0033,KPC_L,L,866.415,365.81,500.60499999999996,-0.5398467853896786
2016-08-01,79.834612,-25.166076,868.17,-1.7189,77.1323,KPC_U,KPC,U,month,JJA,79.910886,-24.082797,367.3,2.1896,69.9551,KPC_L,L,866.415,365.81,500.60499999999996,-0.7807552861038145
2016-09-01,79.834617,-25.166033,864.86,-11.0122,78.4426,KPC_U,KPC,U,month,SON,79.910885,-24.082776,366.6,-6.2626,72.8826,KPC_L,L,866.415,365.81,500.60499999999996,-0.9487719858970647
2017-05-01,79.834673,-25.165633,868.92,-13.5549,69.1272,KPC_U,KPC,U,month,MAM,79.910887,-24.082603,368.2,-10.6402,67.7848,KPC_L,L,866.415,365.81,500.60499999999996,-0.5822354950509884
2017-06-01,79.834671,-25.16562,866.76,-2.2431,77.4174,KPC_U,KPC,U,month,JJA,79.910887,-24.082578,368.49,1.0488,74.2953,KPC_L,L,866.415,365.81,500.60499999999996,-0.6575843229692073
2017-07-01,79.834682,-25.165532,866.91,0.6283,77.2436,KPC_U,KPC,U,month,JJA,79.910887,-24.082531,367.32,3.5402,70.5993,KPC_L,L,866.415,365.81,500.60499999999996,-0.5816761718320833
2017-08-01,79.834687,-25.165521,868.42,-2.8983,79.2698,KPC_U,KPC,U,month,JJA,79.910885,-24.08247,366.06,0.7325,73.3679,KPC_L,L,866.415,365.81,500.60499999999996,-0.725282408285974
2017-09-01,79.834695,-25.16547,866.36,-12.0326,80.1769,KPC_U,KPC,U,month,SON,79.910884,-24.08244,365.82,-8.4778,75.755,KPC_L,L,866.415,365.81,500.60499999999996,-0.7101007780585492
2017-10-01,79.834702,-25.165427,866.11,-18.4636,80.2439,KPC_U,KPC,U,month,SON,79.910885,-24.082426,365.43,-15.5517,77.0653,KPC_L,L,866.415,365.81,500.60499999999996,-0.5816761718320831
2017-11-01,,,,-24.9691,71.7108,KPC_U,KPC,U,month,SON,79.910882,-24.0824,365.29,-19.4763,65.4901,KPC_L,L,866.415,365.81,500.60499999999996,-1.0972323488578826
2017-12-01,,,,-25.0838,75.425,KPC_U,KPC,U,month,DJF,79.910884,-24.082368,364.72,-20.25,69.4726,KPC_L,L,866.415,365.81,500.60499999999996,-0.9655916341227117
2018-01-01,,,,-29.5358,73.622,KPC_U,KPC,U,month,DJF,79.910884,-24.082358,364.92,-25.0576,69.3471,KPC_L,L,866.415,365.81,500.60499999999996,-0.8945575853217603
2018-02-01,,,,-22.7952,80.2477,KPC_U,KPC,U,month,DJF,79.910879,-24.082338,365.19,-18.7468,75.679,KPC_L,L,866.415,365.81,500.60499999999996,-0.8087014712198243
2018-03-01,,,,-28.7293,73.0349,KPC_U,KPC,U,month,MAM,79.910884,-24.082293,366.33,-24.6586,67.6871,KPC_L,L,866.415,365.81,500.60499999999996,-0.8131560811418183
2018-04-01,79.834736,-25.165136,864.97,-24.0941,65.4402,KPC_U,KPC,U,month,MAM,79.910884,-24.082286,366.13,-20.8337,62.2843,KPC_L,L,866.415,365.81,500.60499999999996,-0.6512919367565249
2018-05-01,79.834747,-25.16512,865.45,-11.9528,78.203,KPC_U,KPC,U,month,MAM,79.910884,-24.082264,366.6,-9.1506,79.7279,KPC_L,L,866.415,365.81,500.60499999999996,-0.5597626871485502
2018-06-01,79.834755,-25.165089,867.95,-4.5894,77.2872,KPC_U,KPC,U,month,JJA,79.910885,-24.082244,366.96,-2.3149,77.7079,KPC_L,L,866.415,365.81,500.60499999999996,-0.4543502362141809
2018-07-01,79.834752,-25.164949,868.51,-1.2307,76.6453,KPC_U,KPC,U,month,JJA,79.910885,-24.082222,366.53,1.9548,74.0539,KPC_L,L,866.415,365.81,500.60499999999996,-0.6363300406508127
2018-08-01,79.834765,-25.16494,867.89,-2.5576,81.3173,KPC_U,KPC,U,month,JJA,79.910884,-24.082184,365.8,1.1921,75.9106,KPC_L,L,866.415,365.81,500.60499999999996,-0.7490336692601952
2018-09-01,79.834769,-25.164953,867.28,-14.8354,75.9829,KPC_U,KPC,U,month,SON,79.910883,-24.08216,365.09,-9.2644,71.7374,KPC_L,L,866.415,365.81,500.60499999999996,-1.1128534473287324
2018-10-01,79.834778,-25.164833,865.55,-18.1363,80.3079,KPC_U,KPC,U,month,SON,79.910884,-24.082142,365.17,-14.1508,73.8576,KPC_L,L,866.415,365.81,500.60499999999996,-0.7961366746237051
2018-11-01,,,,-24.2189,71.8232,KPC_U,KPC,U,month,SON,79.910883,-24.082128,366.64,-21.772,68.247,KPC_L,L,866.415,365.81,500.60499999999996,-0.48878856583533986
2018-12-01,,,,-29.2002,68.3774,KPC_U,KPC,U,month,DJF,79.910882,-24.082086,365.7,-23.9934,60.8901,KPC_L,L,866.415,365.81,500.60499999999996,-1.0401014772125725
2019-01-01,,,,-32.0592,68.565,KPC_U,KPC,U,month,DJF,79.910882,-24.082059,364.32,-27.1307,61.682,KPC_L,L,866.415,365.81,500.60499999999996,-0.9845087444192521
2019-02-01,,,,-31.9106,69.134,KPC_U,KPC,U,month,DJF,79.910881,-24.082023,365.12,-27.2122,62.5465,KPC_L,L,866.415,365.81,500.60499999999996,-0.9385443613227993
